"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Detailed sources of revenue, not-for-profit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Nunavut","2016A000262","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579338","14.1.5","0.0","","","","1"
"2022","Canada","2016A000011124","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579244","1.1.1","195234.1","","","","1"
"2022","Canada","2016A000011124","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579245","1.1.2","57568.6","","","","1"
"2022","Canada","2016A000011124","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579246","1.1.3","397767.6","","","","1"
"2022","Canada","2016A000011124","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579247","1.1.4","213912.3","","","","1"
"2022","Canada","2016A000011124","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579248","1.1.5","3173.7","","","","1"
"2022","Canada","2016A000011124","Theatre (except musical) companies [711111]","Performance revenue","Dollars","81","thousands","3","v107579249","1.2.1","102209.9","","","","1"
"2022","Canada","2016A000011124","Theatre (except musical) companies [711111]","Other sales","Dollars","81","thousands","3","v107579250","1.2.2","30007.7","","","","1"
"2022","Canada","2016A000011124","Theatre (except musical) companies [711111]","Public sector","Dollars","81","thousands","3","v107579251","1.2.3","198391.5","","","","1"
"2022","Canada","2016A000011124","Theatre (except musical) companies [711111]","Private sector","Dollars","81","thousands","3","v107579252","1.2.4","85773.7","","","","1"
"2022","Canada","2016A000011124","Theatre (except musical) companies [711111]","Licensing of rights","Dollars","81","thousands","3","v107579253","1.2.5","2134.2","","","","1"
"2022","Canada","2016A000011124","Musical theatre and opera companies [711112]","Performance revenue","Dollars","81","thousands","3","v107579254","1.3.1","19727.6","","","","1"
"2022","Canada","2016A000011124","Musical theatre and opera companies [711112]","Other sales","Dollars","81","thousands","3","v107579255","1.3.2","4190.5","","","","1"
"2022","Canada","2016A000011124","Musical theatre and opera companies [711112]","Public sector","Dollars","81","thousands","3","v107579256","1.3.3","29070.1","","","","1"
"2022","Canada","2016A000011124","Musical theatre and opera companies [711112]","Private sector","Dollars","81","thousands","3","v107579257","1.3.4","31312.4","","","","1"
"2022","Canada","2016A000011124","Musical theatre and opera companies [711112]","Licensing of rights","Dollars","81","thousands","3","v107579258","1.3.5","259.9","","","","1"
"2022","Canada","2016A000011124","Dance companies [711120]","Performance revenue","Dollars","81","thousands","3","v107579259","1.4.1","28633.6","","","","1"
"2022","Canada","2016A000011124","Dance companies [711120]","Other sales","Dollars","81","thousands","3","v107579260","1.4.2","13363.6","","","","1"
"2022","Canada","2016A000011124","Dance companies [711120]","Public sector","Dollars","81","thousands","3","v107579261","1.4.3","59053.5","","","","1"
"2022","Canada","2016A000011124","Dance companies [711120]","Private sector","Dollars","81","thousands","3","v107579262","1.4.4","32273.4","","","","1"
"2022","Canada","2016A000011124","Dance companies [711120]","Licensing of rights","Dollars","81","thousands","3","v107579263","1.4.5","218.7","","","","1"
"2022","Canada","2016A000011124","Musical groups and artists [711130]","Performance revenue","Dollars","81","thousands","3","v107579264","1.5.1","41708.3","","","","1"
"2022","Canada","2016A000011124","Musical groups and artists [711130]","Other sales","Dollars","81","thousands","3","v107579265","1.5.2","5979.8","","","","1"
"2022","Canada","2016A000011124","Musical groups and artists [711130]","Public sector","Dollars","81","thousands","3","v107579266","1.5.3","98873.9","","","","1"
"2022","Canada","2016A000011124","Musical groups and artists [711130]","Private sector","Dollars","81","thousands","3","v107579267","1.5.4","62690.6","","","","1"
"2022","Canada","2016A000011124","Musical groups and artists [711130]","Licensing of rights","Dollars","81","thousands","3","v107579268","1.5.5","169.3","","","","1"
"2022","Canada","2016A000011124","Other performing arts companies [711190]","Performance revenue","Dollars","81","thousands","3","v107579269","1.6.1","2954.7","","","","1"
"2022","Canada","2016A000011124","Other performing arts companies [711190]","Other sales","Dollars","81","thousands","3","v107579270","1.6.2","4027.0","","","","1"
"2022","Canada","2016A000011124","Other performing arts companies [711190]","Public sector","Dollars","81","thousands","3","v107579271","1.6.3","12378.7","","","","1"
"2022","Canada","2016A000011124","Other performing arts companies [711190]","Private sector","Dollars","81","thousands","3","v107579272","1.6.4","1862.2","","","","1"
"2022","Canada","2016A000011124","Other performing arts companies [711190]","Licensing of rights","Dollars","81","thousands","3","v107579273","1.6.5","391.5","","","","1"
"2022","Newfoundland and Labrador","2016A000210","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579274","2.1.1","1210.9","","","","1"
"2022","Newfoundland and Labrador","2016A000210","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579275","2.1.2","480.6","","","","1"
"2022","Newfoundland and Labrador","2016A000210","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579276","2.1.3","5985.2","","","","1"
"2022","Newfoundland and Labrador","2016A000210","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579277","2.1.4","1517.3","","","","1"
"2022","Newfoundland and Labrador","2016A000210","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579278","2.1.5","","x","","","1"
"2022","Prince Edward Island","2016A000211","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579279","3.1.1","","x","","","1"
"2022","Prince Edward Island","2016A000211","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579280","3.1.2","","x","","","1"
"2022","Prince Edward Island","2016A000211","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579281","3.1.3","","x","","","1"
"2022","Prince Edward Island","2016A000211","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579282","3.1.4","","x","","","1"
"2022","Prince Edward Island","2016A000211","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579283","3.1.5","","x","","","1"
"2022","Nova Scotia","2016A000212","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579284","4.1.1","2838.5","","","","1"
"2022","Nova Scotia","2016A000212","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579285","4.1.2","797.4","","","","1"
"2022","Nova Scotia","2016A000212","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579286","4.1.3","6035.0","","","","1"
"2022","Nova Scotia","2016A000212","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579287","4.1.4","3091.7","","","","1"
"2022","Nova Scotia","2016A000212","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579288","4.1.5","","x","","","1"
"2022","New Brunswick","2016A000213","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579289","5.1.1","","x","","","1"
"2022","New Brunswick","2016A000213","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579290","5.1.2","","x","","","1"
"2022","New Brunswick","2016A000213","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579291","5.1.3","4672.8","","","","1"
"2022","New Brunswick","2016A000213","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579292","5.1.4","1272.8","","","","1"
"2022","New Brunswick","2016A000213","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579293","5.1.5","0.5","","","","1"
"2022","Quebec","2016A000224","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579294","6.1.1","48886.8","","","","1"
"2022","Quebec","2016A000224","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579295","6.1.2","13595.2","","","","1"
"2022","Quebec","2016A000224","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579296","6.1.3","136214.7","","","","1"
"2022","Quebec","2016A000224","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579297","6.1.4","34420.4","","","","1"
"2022","Quebec","2016A000224","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579298","6.1.5","2149.3","","","","1"
"2022","Ontario","2016A000235","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579299","7.1.1","79848.0","","","","1"
"2022","Ontario","2016A000235","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579300","7.1.2","18991.9","","","","1"
"2022","Ontario","2016A000235","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579301","7.1.3","120186.4","","","","1"
"2022","Ontario","2016A000235","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579302","7.1.4","113563.8","","","","1"
"2022","Ontario","2016A000235","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579303","7.1.5","512.1","","","","1"
"2022","Manitoba","2016A000246","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579304","8.1.1","5726.7","","","","1"
"2022","Manitoba","2016A000246","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579305","8.1.2","4376.1","","","","1"
"2022","Manitoba","2016A000246","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579306","8.1.3","16424.4","","","","1"
"2022","Manitoba","2016A000246","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579307","8.1.4","8009.0","","","","1"
"2022","Manitoba","2016A000246","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579308","8.1.5","","x","","","1"
"2022","Saskatchewan","2016A000247","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579309","9.1.1","1766.5","","","","1"
"2022","Saskatchewan","2016A000247","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579310","9.1.2","1016.5","","","","1"
"2022","Saskatchewan","2016A000247","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579311","9.1.3","14256.0","","","","1"
"2022","Saskatchewan","2016A000247","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579312","9.1.4","4018.6","","","","1"
"2022","Saskatchewan","2016A000247","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579313","9.1.5","","x","","","1"
"2022","Alberta","2016A000248","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579314","10.1.1","24200.8","","","","1"
"2022","Alberta","2016A000248","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579315","10.1.2","10744.2","","","","1"
"2022","Alberta","2016A000248","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579316","10.1.3","40112.5","","","","1"
"2022","Alberta","2016A000248","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579317","10.1.4","21734.8","","","","1"
"2022","Alberta","2016A000248","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579318","10.1.5","15.7","","","","1"
"2022","British Columbia","2016A000259","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579319","11.1.1","29786.1","","","","1"
"2022","British Columbia","2016A000259","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579320","11.1.2","7125.3","","","","1"
"2022","British Columbia","2016A000259","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579321","11.1.3","52767.4","","","","1"
"2022","British Columbia","2016A000259","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579322","11.1.4","25800.6","","","","1"
"2022","British Columbia","2016A000259","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579323","11.1.5","392.7","","","","1"
"2022","Yukon","2016A000260","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579324","12.1.1","","x","","","1"
"2022","Yukon","2016A000260","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579325","12.1.2","0.0","","","","1"
"2022","Yukon","2016A000260","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579326","12.1.3","","x","","","1"
"2022","Yukon","2016A000260","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579327","12.1.4","","x","","","1"
"2022","Yukon","2016A000260","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579328","12.1.5","0.0","","","","1"
"2022","Northwest Territories","2016A000261","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579329","13.1.1","","..","","","1"
"2022","Northwest Territories","2016A000261","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579330","13.1.2","","..","","","1"
"2022","Northwest Territories","2016A000261","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579331","13.1.3","","..","","","1"
"2022","Northwest Territories","2016A000261","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579332","13.1.4","","..","","","1"
"2022","Northwest Territories","2016A000261","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579333","13.1.5","","..","","","1"
"2022","Nunavut","2016A000262","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579334","14.1.1","","..","","","1"
"2022","Nunavut","2016A000262","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579335","14.1.2","","..","","","1"
"2022","Nunavut","2016A000262","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579336","14.1.3","","..","","","1"
"2022","Nunavut","2016A000262","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579337","14.1.4","","..","","","1"
"2022","Nunavut","2016A000262","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579338","14.1.5","","..","","","1"
"2024","Canada","2016A000011124","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579244","1.1.1","336757.3","","","","1"
"2024","Canada","2016A000011124","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579245","1.1.2","82771.7","","","","1"
"2024","Canada","2016A000011124","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579246","1.1.3","326264.0","","","","1"
"2024","Canada","2016A000011124","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579247","1.1.4","264464.3","","","","1"
"2024","Canada","2016A000011124","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579248","1.1.5","3539.1","","","","1"
"2024","Canada","2016A000011124","Theatre (except musical) companies [711111]","Performance revenue","Dollars","81","thousands","3","v107579249","1.2.1","176996.9","","","","1"
"2024","Canada","2016A000011124","Theatre (except musical) companies [711111]","Other sales","Dollars","81","thousands","3","v107579250","1.2.2","41636.9","","","","1"
"2024","Canada","2016A000011124","Theatre (except musical) companies [711111]","Public sector","Dollars","81","thousands","3","v107579251","1.2.3","160447.2","","","","1"
"2024","Canada","2016A000011124","Theatre (except musical) companies [711111]","Private sector","Dollars","81","thousands","3","v107579252","1.2.4","110701.3","","","","1"
"2024","Canada","2016A000011124","Theatre (except musical) companies [711111]","Licensing of rights","Dollars","81","thousands","3","v107579253","1.2.5","2211.9","","","","1"
"2024","Canada","2016A000011124","Musical theatre and opera companies [711112]","Performance revenue","Dollars","81","thousands","3","v107579254","1.3.1","35455.2","","","","1"
"2024","Canada","2016A000011124","Musical theatre and opera companies [711112]","Other sales","Dollars","81","thousands","3","v107579255","1.3.2","8576.5","","","","1"
"2024","Canada","2016A000011124","Musical theatre and opera companies [711112]","Public sector","Dollars","81","thousands","3","v107579256","1.3.3","31700.8","","","","1"
"2024","Canada","2016A000011124","Musical theatre and opera companies [711112]","Private sector","Dollars","81","thousands","3","v107579257","1.3.4","36218.2","","","","1"
"2024","Canada","2016A000011124","Musical theatre and opera companies [711112]","Licensing of rights","Dollars","81","thousands","3","v107579258","1.3.5","316.0","","","","1"
"2024","Canada","2016A000011124","Dance companies [711120]","Performance revenue","Dollars","81","thousands","3","v107579259","1.4.1","45086.6","","","","1"
"2024","Canada","2016A000011124","Dance companies [711120]","Other sales","Dollars","81","thousands","3","v107579260","1.4.2","18465.1","","","","1"
"2024","Canada","2016A000011124","Dance companies [711120]","Public sector","Dollars","81","thousands","3","v107579261","1.4.3","44379.2","","","","1"
"2024","Canada","2016A000011124","Dance companies [711120]","Private sector","Dollars","81","thousands","3","v107579262","1.4.4","35396.9","","","","1"
"2024","Canada","2016A000011124","Dance companies [711120]","Licensing of rights","Dollars","81","thousands","3","v107579263","1.4.5","328.4","","","","1"
"2024","Canada","2016A000011124","Musical groups and artists [711130]","Performance revenue","Dollars","81","thousands","3","v107579264","1.5.1","74032.3","","","","1"
"2024","Canada","2016A000011124","Musical groups and artists [711130]","Other sales","Dollars","81","thousands","3","v107579265","1.5.2","9873.1","","","","1"
"2024","Canada","2016A000011124","Musical groups and artists [711130]","Public sector","Dollars","81","thousands","3","v107579266","1.5.3","78189.1","","","","1"
"2024","Canada","2016A000011124","Musical groups and artists [711130]","Private sector","Dollars","81","thousands","3","v107579267","1.5.4","80396.2","","","","1"
"2024","Canada","2016A000011124","Musical groups and artists [711130]","Licensing of rights","Dollars","81","thousands","3","v107579268","1.5.5","325.4","","","","1"
"2024","Canada","2016A000011124","Other performing arts companies [711190]","Performance revenue","Dollars","81","thousands","3","v107579269","1.6.1","5186.4","","","","1"
"2024","Canada","2016A000011124","Other performing arts companies [711190]","Other sales","Dollars","81","thousands","3","v107579270","1.6.2","4220.2","","","","1"
"2024","Canada","2016A000011124","Other performing arts companies [711190]","Public sector","Dollars","81","thousands","3","v107579271","1.6.3","11547.7","","","","1"
"2024","Canada","2016A000011124","Other performing arts companies [711190]","Private sector","Dollars","81","thousands","3","v107579272","1.6.4","1751.7","","","","1"
"2024","Canada","2016A000011124","Other performing arts companies [711190]","Licensing of rights","Dollars","81","thousands","3","v107579273","1.6.5","357.5","","","","1"
"2024","Newfoundland and Labrador","2016A000210","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579274","2.1.1","2023.4","","","","1"
"2024","Newfoundland and Labrador","2016A000210","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579275","2.1.2","620.2","","","","1"
"2024","Newfoundland and Labrador","2016A000210","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579276","2.1.3","5055.8","","","","1"
"2024","Newfoundland and Labrador","2016A000210","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579277","2.1.4","1735.7","","","","1"
"2024","Newfoundland and Labrador","2016A000210","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579278","2.1.5","","x","","","1"
"2024","Prince Edward Island","2016A000211","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579279","3.1.1","","x","","","1"
"2024","Prince Edward Island","2016A000211","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579280","3.1.2","62.5","","","","1"
"2024","Prince Edward Island","2016A000211","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579281","3.1.3","","x","","","1"
"2024","Prince Edward Island","2016A000211","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579282","3.1.4","","x","","","1"
"2024","Prince Edward Island","2016A000211","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579283","3.1.5","","x","","","1"
"2024","Nova Scotia","2016A000212","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579284","4.1.1","9844.5","","","","1"
"2024","Nova Scotia","2016A000212","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579285","4.1.2","1626.4","","","","1"
"2024","Nova Scotia","2016A000212","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579286","4.1.3","5417.6","","","","1"
"2024","Nova Scotia","2016A000212","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579287","4.1.4","3492.5","","","","1"
"2024","Nova Scotia","2016A000212","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579288","4.1.5","","x","","","1"
"2024","New Brunswick","2016A000213","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579289","5.1.1","811.6","","","","1"
"2024","New Brunswick","2016A000213","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579290","5.1.2","","x","","","1"
"2024","New Brunswick","2016A000213","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579291","5.1.3","4802.8","","","","1"
"2024","New Brunswick","2016A000213","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579292","5.1.4","1250.3","","","","1"
"2024","New Brunswick","2016A000213","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579293","5.1.5","","x","","","1"
"2024","Quebec","2016A000224","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579294","6.1.1","76671.8","","","","1"
"2024","Quebec","2016A000224","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579295","6.1.2","17404.4","","","","1"
"2024","Quebec","2016A000224","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579296","6.1.3","114068.9","","","","1"
"2024","Quebec","2016A000224","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579297","6.1.4","50010.0","","","","1"
"2024","Quebec","2016A000224","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579298","6.1.5","1701.4","","","","1"
"2024","Ontario","2016A000235","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579299","7.1.1","138598.4","","","","1"
"2024","Ontario","2016A000235","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579300","7.1.2","31367.1","","","","1"
"2024","Ontario","2016A000235","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579301","7.1.3","96606.2","","","","1"
"2024","Ontario","2016A000235","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579302","7.1.4","130947.4","","","","1"
"2024","Ontario","2016A000235","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579303","7.1.5","1044.8","","","","1"
"2024","Manitoba","2016A000246","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579304","8.1.1","11843.7","","","","1"
"2024","Manitoba","2016A000246","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579305","8.1.2","5156.4","","","","1"
"2024","Manitoba","2016A000246","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579306","8.1.3","11208.3","","","","1"
"2024","Manitoba","2016A000246","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579307","8.1.4","10262.8","","","","1"
"2024","Manitoba","2016A000246","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579308","8.1.5","","x","","","1"
"2024","Saskatchewan","2016A000247","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579309","9.1.1","","x","","","1"
"2024","Saskatchewan","2016A000247","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579310","9.1.2","","x","","","1"
"2024","Saskatchewan","2016A000247","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579311","9.1.3","13000.5","","","","1"
"2024","Saskatchewan","2016A000247","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579312","9.1.4","4607.8","","","","1"
"2024","Saskatchewan","2016A000247","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579313","9.1.5","","x","","","1"
"2024","Alberta","2016A000248","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579314","10.1.1","39393.6","","","","1"
"2024","Alberta","2016A000248","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579315","10.1.2","15060.4","","","","1"
"2024","Alberta","2016A000248","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579316","10.1.3","32941.0","","","","1"
"2024","Alberta","2016A000248","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579317","10.1.4","26563.8","","","","1"
"2024","Alberta","2016A000248","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579318","10.1.5","58.3","","","","1"
"2024","British Columbia","2016A000259","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579319","11.1.1","53502.9","","","","1"
"2024","British Columbia","2016A000259","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579320","11.1.2","8812.5","","","","1"
"2024","British Columbia","2016A000259","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579321","11.1.3","42236.4","","","","1"
"2024","British Columbia","2016A000259","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579322","11.1.4","35021.7","","","","1"
"2024","British Columbia","2016A000259","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579323","11.1.5","723.8","","","","1"
"2024","Yukon","2016A000260","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579324","12.1.1","","x","","","1"
"2024","Yukon","2016A000260","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579325","12.1.2","0.0","","","","1"
"2024","Yukon","2016A000260","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579326","12.1.3","","x","","","1"
"2024","Yukon","2016A000260","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579327","12.1.4","","x","","","1"
"2024","Yukon","2016A000260","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579328","12.1.5","0.0","","","","1"
"2024","Northwest Territories","2016A000261","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579329","13.1.1","","..","","","1"
"2024","Northwest Territories","2016A000261","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579330","13.1.2","","..","","","1"
"2024","Northwest Territories","2016A000261","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579331","13.1.3","","..","","","1"
"2024","Northwest Territories","2016A000261","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579332","13.1.4","","..","","","1"
"2024","Northwest Territories","2016A000261","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579333","13.1.5","","..","","","1"
"2024","Nunavut","2016A000262","Performing arts companies [7111]","Performance revenue","Dollars","81","thousands","3","v107579334","14.1.1","","..","","","1"
"2024","Nunavut","2016A000262","Performing arts companies [7111]","Other sales","Dollars","81","thousands","3","v107579335","14.1.2","","..","","","1"
"2024","Nunavut","2016A000262","Performing arts companies [7111]","Public sector","Dollars","81","thousands","3","v107579336","14.1.3","","..","","","1"
"2024","Nunavut","2016A000262","Performing arts companies [7111]","Private sector","Dollars","81","thousands","3","v107579337","14.1.4","","..","","","1"
"2024","Nunavut","2016A000262","Performing arts companies [7111]","Licensing of rights","Dollars","81","thousands","3","v107579338","14.1.5","","..","","","1"
